timestamp,localized,ax,ay,az,gx,gy,gz
1686782915696,2023-06-14T15:48:35.696(UTC-07:00),-2741,5513,-7060,48,-204,-104
1686782915707,2023-06-14T15:48:35.707(UTC-07:00),-2732,5499,-6999,21,-203,-90
1686782915717,2023-06-14T15:48:35.717(UTC-07:00),-2740,5472,-7016,-6,-212,-66
1686782915728,2023-06-14T15:48:35.728(UTC-07:00),-2760,5446,-7015,-27,-210,-62
1686782915738,2023-06-14T15:48:35.738(UTC-07:00),-2694,5498,-6998,-78,-216,-32
1686782915749,2023-06-14T15:48:35.749(UTC-07:00),-2707,5512,-6991,-108,-209,2
1686782915758,2023-06-14T15:48:35.758(UTC-07:00),-2753,5553,-6994,-104,-215,28
1686782915768,2023-06-14T15:48:35.768(UTC-07:00),-2729,5587,-6991,-90,-208,52
1686782915778,2023-06-14T15:48:35.778(UTC-07:00),-2751,5565,-6912,-64,-205,71
1686782915788,2023-06-14T15:48:35.788(UTC-07:00),-2742,5592,-6983,-48,-196,87
1686782915797,2023-06-14T15:48:35.797(UTC-07:00),-2715,5652,-6920,-20,-186,90
1686782915807,2023-06-14T15:48:35.807(UTC-07:00),-2716,5639,-6970,35,-175,71
1686782915817,2023-06-14T15:48:35.817(UTC-07:00),-2699,5659,-7010,75,-172,53
1686782915827,2023-06-14T15:48:35.827(UTC-07:00),-2674,5680,-6978,97,-172,38
1686782915836,2023-06-14T15:48:35.836(UTC-07:00),-2682,5610,-6986,110,-168,25
1686782915846,2023-06-14T15:48:35.846(UTC-07:00),-2690,5607,-6998,103,-179,19
1686782915856,2023-06-14T15:48:35.856(UTC-07:00),-2712,5601,-7026,90,-190,5
1686782915866,2023-06-14T15:48:35.866(UTC-07:00),-2688,5666,-7002,66,-200,5
1686782915875,2023-06-14T15:48:35.875(UTC-07:00),-2659,5662,-6952,53,-213,3
1686782915885,2023-06-14T15:48:35.885(UTC-07:00),-2681,5680,-6952,50,-217,-1
1686782915895,2023-06-14T15:48:35.895(UTC-07:00),-2675,5691,-6970,54,-215,0
1686782915905,2023-06-14T15:48:35.905(UTC-07:00),-2667,5779,-6992,58,-223,-2
1686782915914,2023-06-14T15:48:35.914(UTC-07:00),-2691,5790,-6941,81,-224,-15
1686782915924,2023-06-14T15:48:35.924(UTC-07:00),-2699,5842,-6981,96,-226,-33
1686782915934,2023-06-14T15:48:35.934(UTC-07:00),-2645,5856,-6936,143,-225,-57
1686782915944,2023-06-14T15:48:35.944(UTC-07:00),-2715,5892,-6932,220,-225,-103
1686782915953,2023-06-14T15:48:35.953(UTC-07:00),-2676,5918,-7008,262,-217,-172
1686782915963,2023-06-14T15:48:35.963(UTC-07:00),-2631,6157,-6962,252,-234,-213
1686782915973,2023-06-14T15:48:35.973(UTC-07:00),-2730,6179,-7020,362,-234,-343
1686782915983,2023-06-14T15:48:35.983(UTC-07:00),-2610,6273,-6899,465,-226,-515
1686782915992,2023-06-14T15:48:35.992(UTC-07:00),-2638,6261,-6901,481,-214,-717
1686782916002,2023-06-14T15:48:36.002(UTC-07:00),-2604,5721,-6859,375,-200,-1090
1686782916012,2023-06-14T15:48:36.012(UTC-07:00),-2724,6101,-6937,18,-225,-1041
1686782916022,2023-06-14T15:48:36.022(UTC-07:00),-2705,6040,-6909,199,-169,-1110
1686782916031,2023-06-14T15:48:36.031(UTC-07:00),-2733,6250,-7071,75,-197,-1216
1686782916041,2023-06-14T15:48:36.041(UTC-07:00),-2719,6577,-6944,-150,-280,-1429
1686782916051,2023-06-14T15:48:36.051(UTC-07:00),-2784,6709,-6827,-77,-289,-1682
1686782916061,2023-06-14T15:48:36.061(UTC-07:00),-2902,6822,-6757,-148,-300,-2079
1686782916070,2023-06-14T15:48:36.070(UTC-07:00),-2943,6861,-6763,-152,-231,-2499
1686782916080,2023-06-14T15:48:36.080(UTC-07:00),-2835,6824,-6770,7,-88,-2835
1686782916090,2023-06-14T15:48:36.090(UTC-07:00),-2783,6509,-6620,150,53,-3084
1686782916100,2023-06-14T15:48:36.100(UTC-07:00),-2728,5979,-6510,248,207,-3310
1686782916109,2023-06-14T15:48:36.109(UTC-07:00),-2773,5530,-6444,187,379,-3379
1686782916119,2023-06-14T15:48:36.119(UTC-07:00),-2777,5324,-6434,-141,527,-3320
1686782916129,2023-06-14T15:48:36.129(UTC-07:00),-2923,5302,-6533,-642,630,-3281
1686782916139,2023-06-14T15:48:36.139(UTC-07:00),-2969,5178,-6589,-1129,738,-3304
1686782916149,2023-06-14T15:48:36.149(UTC-07:00),-3062,5169,-6629,-1553,842,-3304
1686782916160,2023-06-14T15:48:36.160(UTC-07:00),-3178,5294,-6661,-2066,907,-3327
1686782916170,2023-06-14T15:48:36.170(UTC-07:00),-3187,5448,-6723,-2635,944,-3376
1686782916181,2023-06-14T15:48:36.181(UTC-07:00),-3295,5534,-6720,-3186,962,-3459
1686782916191,2023-06-14T15:48:36.191(UTC-07:00),-3298,5611,-6560,-3561,997,-3510
1686782916202,2023-06-14T15:48:36.202(UTC-07:00),-3372,5956,-6293,-3996,984,-3559
1686782916212,2023-06-14T15:48:36.212(UTC-07:00),-3502,6037,-6002,-4016,1099,-3644
1686782916223,2023-06-14T15:48:36.223(UTC-07:00),-3530,6084,-5791,-3575,1320,-3657
1686782916233,2023-06-14T15:48:36.233(UTC-07:00),-3541,6051,-5830,-3018,1590,-3681
1686782916244,2023-06-14T15:48:36.244(UTC-07:00),-3457,5850,-6116,-2512,1836,-3717
1686782916254,2023-06-14T15:48:36.254(UTC-07:00),-3220,5576,-6476,-2176,2001,-3730
1686782916265,2023-06-14T15:48:36.265(UTC-07:00),-3107,5289,-6514,-1906,2109,-3702
1686782916275,2023-06-14T15:48:36.275(UTC-07:00),-3183,4890,-6496,-1868,2174,-3660
1686782916286,2023-06-14T15:48:36.286(UTC-07:00),-3313,4673,-6490,-2085,2227,-3617
1686782916296,2023-06-14T15:48:36.296(UTC-07:00),-3466,4612,-6314,-2447,2273,-3522
1686782916307,2023-06-14T15:48:36.307(UTC-07:00),-3579,4909,-6264,-2954,2289,-3391
1686782916317,2023-06-14T15:48:36.317(UTC-07:00),-3716,5306,-6097,-3455,2296,-3312
1686782916328,2023-06-14T15:48:36.328(UTC-07:00),-3815,5660,-6209,-3647,2376,-3257
1686782916338,2023-06-14T15:48:36.338(UTC-07:00),-3734,5647,-6271,-3471,2511,-3202
1686782916349,2023-06-14T15:48:36.349(UTC-07:00),-3603,5405,-6381,-3274,2625,-3173
1686782916358,2023-06-14T15:48:36.358(UTC-07:00),-3559,5116,-6348,-3232,2703,-3104
1686782916368,2023-06-14T15:48:36.368(UTC-07:00),-3631,4964,-6396,-3392,2738,-2980
1686782916378,2023-06-14T15:48:36.378(UTC-07:00),-3540,4988,-6314,-3545,2741,-2762
1686782916388,2023-06-14T15:48:36.388(UTC-07:00),-3526,5074,-6207,-3502,2752,-2525
1686782916398,2023-06-14T15:48:36.398(UTC-07:00),-3649,5243,-6123,-3405,2805,-2299
1686782916407,2023-06-14T15:48:36.407(UTC-07:00),-3728,5401,-6232,-3368,2877,-2134
1686782916417,2023-06-14T15:48:36.417(UTC-07:00),-3701,5384,-6539,-3284,2951,-1978
1686782916427,2023-06-14T15:48:36.427(UTC-07:00),-3518,5108,-6688,-3199,2985,-1811
1686782916437,2023-06-14T15:48:36.437(UTC-07:00),-3488,4872,-6715,-3354,2956,-1642
1686782916447,2023-06-14T15:48:36.447(UTC-07:00),-3535,5085,-6596,-4172,2824,-1506
1686782916456,2023-06-14T15:48:36.456(UTC-07:00),-3602,5713,-6189,-5265,2635,-1389
1686782916466,2023-06-14T15:48:36.466(UTC-07:00),-3708,6475,-6056,-5792,2560,-1288
1686782916476,2023-06-14T15:48:36.476(UTC-07:00),-3751,7045,-5811,-5338,2671,-1262
1686782916486,2023-06-14T15:48:36.486(UTC-07:00),-3798,7014,-5842,-4258,2929,-1261
1686782916496,2023-06-14T15:48:36.496(UTC-07:00),-3734,6660,-5935,-3047,3217,-1235
1686782916505,2023-06-14T15:48:36.505(UTC-07:00),-3591,6297,-6116,-2319,3410,-1194
1686782916515,2023-06-14T15:48:36.515(UTC-07:00),-3455,6037,-6397,-2163,3484,-1151
1686782916525,2023-06-14T15:48:36.525(UTC-07:00),-3321,5879,-6519,-2242,3508,-1112
1686782916535,2023-06-14T15:48:36.535(UTC-07:00),-3246,5770,-6744,-2494,3497,-1129
1686782916545,2023-06-14T15:48:36.545(UTC-07:00),-3132,5796,-6775,-2936,3437,-1159
1686782916554,2023-06-14T15:48:36.554(UTC-07:00),-3037,6163,-6836,-3608,3285,-1195
1686782916564,2023-06-14T15:48:36.564(UTC-07:00),-2972,6680,-6653,-4066,3141,-1311
1686782916574,2023-06-14T15:48:36.574(UTC-07:00),-2881,6863,-6752,-3772,3098,-1434
1686782916584,2023-06-14T15:48:36.584(UTC-07:00),-2746,6803,-6791,-2995,3125,-1568
1686782916594,2023-06-14T15:48:36.594(UTC-07:00),-2713,6520,-6802,-2279,3114,-1709
1686782916603,2023-06-14T15:48:36.603(UTC-07:00),-2627,6047,-6728,-1679,3097,-1785
1686782916613,2023-06-14T15:48:36.613(UTC-07:00),-2585,5756,-6684,-1300,3043,-1773
1686782916623,2023-06-14T15:48:36.623(UTC-07:00),-2591,5541,-6702,-1162,2956,-1761
1686782916633,2023-06-14T15:48:36.633(UTC-07:00),-2616,5456,-6785,-1225,2834,-1753
1686782916643,2023-06-14T15:48:36.643(UTC-07:00),-2623,5487,-6905,-1458,2657,-1749
1686782916652,2023-06-14T15:48:36.652(UTC-07:00),-2604,5669,-7023,-1576,2450,-1735
1686782916662,2023-06-14T15:48:36.662(UTC-07:00),-2687,5798,-7014,-1605,2241,-1784
1686782916672,2023-06-14T15:48:36.672(UTC-07:00),-2726,5902,-6913,-1561,2035,-1848
1686782916682,2023-06-14T15:48:36.682(UTC-07:00),-2858,6057,-6858,-1437,1849,-1928
1686782916692,2023-06-14T15:48:36.692(UTC-07:00),-2974,6137,-6687,-1148,1701,-2040
1686782916701,2023-06-14T15:48:36.701(UTC-07:00),-3118,6067,-6596,-686,1599,-2105
1686782916711,2023-06-14T15:48:36.711(UTC-07:00),-3122,5956,-6444,-189,1521,-2144
1686782916721,2023-06-14T15:48:36.721(UTC-07:00),-3221,5718,-6484,199,1428,-2166
1686782916731,2023-06-14T15:48:36.731(UTC-07:00),-3287,5481,-6553,414,1323,-2179
1686782916741,2023-06-14T15:48:36.741(UTC-07:00),-3270,5240,-6660,538,1229,-2151
1686782916751,2023-06-14T15:48:36.751(UTC-07:00),-3352,5071,-6720,563,1115,-2084
1686782916761,2023-06-14T15:48:36.761(UTC-07:00),-3353,5004,-6829,446,980,-2006
1686782916772,2023-06-14T15:48:36.772(UTC-07:00),-3432,4976,-6720,235,832,-1938
1686782916782,2023-06-14T15:48:36.782(UTC-07:00),-3451,5114,-6699,-2,690,-1885
1686782916793,2023-06-14T15:48:36.793(UTC-07:00),-3587,5171,-6658,-242,557,-1843
1686782916803,2023-06-14T15:48:36.803(UTC-07:00),-3660,5328,-6584,-480,446,-1796
1686782916813,2023-06-14T15:48:36.813(UTC-07:00),-3714,5422,-6468,-591,375,-1746
1686782916824,2023-06-14T15:48:36.824(UTC-07:00),-3747,5352,-6376,-583,342,-1658
1686782916834,2023-06-14T15:48:36.834(UTC-07:00),-3725,5378,-6291,-607,300,-1556
1686782916845,2023-06-14T15:48:36.845(UTC-07:00),-3748,5383,-6291,-674,245,-1444
1686782916855,2023-06-14T15:48:36.855(UTC-07:00),-3780,5419,-6234,-699,225,-1314
1686782916865,2023-06-14T15:48:36.865(UTC-07:00),-3742,5522,-6155,-678,223,-1189
1686782916876,2023-06-14T15:48:36.876(UTC-07:00),-3668,5527,-6139,-610,234,-1060
1686782916886,2023-06-14T15:48:36.886(UTC-07:00),-3631,5591,-6074,-509,258,-923
1686782916897,2023-06-14T15:48:36.897(UTC-07:00),-3525,5597,-6128,-453,274,-807
1686782916907,2023-06-14T15:48:36.907(UTC-07:00),-3465,5598,-6204,-406,290,-722
1686782916917,2023-06-14T15:48:36.917(UTC-07:00),-3469,5586,-6211,-415,286,-637
1686782916928,2023-06-14T15:48:36.928(UTC-07:00),-3461,5583,-6280,-519,260,-550
1686782916938,2023-06-14T15:48:36.938(UTC-07:00),-3500,5634,-6246,-681,223,-451
1686782916949,2023-06-14T15:48:36.949(UTC-07:00),-3627,5783,-6161,-861,187,-368
1686782916958,2023-06-14T15:48:36.958(UTC-07:00),-3699,5904,-6190,-958,183,-301
1686782916968,2023-06-14T15:48:36.968(UTC-07:00),-3762,5975,-6092,-923,207,-231
1686782916978,2023-06-14T15:48:36.978(UTC-07:00),-3739,5970,-6044,-805,246,-169
1686782916988,2023-06-14T15:48:36.988(UTC-07:00),-3798,5936,-6147,-666,306,-121
1686782916997,2023-06-14T15:48:36.997(UTC-07:00),-3815,5792,-6205,-563,351,-59
1686782917007,2023-06-14T15:48:37.007(UTC-07:00),-3920,5720,-6230,-612,344,35
1686782917017,2023-06-14T15:48:37.017(UTC-07:00),-4089,5691,-6351,-750,279,180
1686782917027,2023-06-14T15:48:37.027(UTC-07:00),-4320,5711,-6308,-972,169,358
1686782917036,2023-06-14T15:48:37.036(UTC-07:00),-4485,5939,-6272,-1262,63,561
1686782917046,2023-06-14T15:48:37.046(UTC-07:00),-4608,6237,-6037,-1513,-24,757
1686782917056,2023-06-14T15:48:37.056(UTC-07:00),-4555,6508,-5982,-1690,-82,887
1686782917066,2023-06-14T15:48:37.066(UTC-07:00),-4492,6668,-6089,-1722,-78,974
1686782917075,2023-06-14T15:48:37.075(UTC-07:00),-4323,6761,-6105,-1582,-42,1012
1686782917085,2023-06-14T15:48:37.085(UTC-07:00),-4100,6634,-6247,-1365,-17,1016
1686782917095,2023-06-14T15:48:37.095(UTC-07:00),-3964,6443,-6363,-1261,-33,997
1686782917105,2023-06-14T15:48:37.105(UTC-07:00),-3916,6421,-6338,-1355,-78,984
1686782917114,2023-06-14T15:48:37.114(UTC-07:00),-3956,6471,-6181,-1639,-144,952
1686782917124,2023-06-14T15:48:37.124(UTC-07:00),-4146,6650,-6162,-1962,-209,920
1686782917134,2023-06-14T15:48:37.134(UTC-07:00),-4420,6933,-6097,-2212,-249,894
1686782917144,2023-06-14T15:48:37.144(UTC-07:00),-4685,7303,-6149,-2362,-271,855
1686782917153,2023-06-14T15:48:37.153(UTC-07:00),-4960,7795,-6214,-2439,-300,790
1686782917163,2023-06-14T15:48:37.163(UTC-07:00),-5133,8342,-6330,-2516,-355,649
1686782917173,2023-06-14T15:48:37.173(UTC-07:00),-5238,8716,-6499,-2489,-420,453
1686782917183,2023-06-14T15:48:37.183(UTC-07:00),-5078,8784,-6587,-2268,-488,215
1686782917192,2023-06-14T15:48:37.192(UTC-07:00),-4868,8625,-6700,-1911,-544,-55
1686782917202,2023-06-14T15:48:37.202(UTC-07:00),-4604,8329,-6732,-1589,-610,-314
1686782917212,2023-06-14T15:48:37.212(UTC-07:00),-4458,8045,-6814,-1477,-722,-562
1686782917222,2023-06-14T15:48:37.222(UTC-07:00),-4401,7734,-7032,-1638,-884,-785
1686782917231,2023-06-14T15:48:37.231(UTC-07:00),-4275,7589,-7313,-2063,-1114,-938
1686782917241,2023-06-14T15:48:37.241(UTC-07:00),-4445,7934,-7407,-2848,-1470,-1015
1686782917251,2023-06-14T15:48:37.251(UTC-07:00),-4569,8795,-7552,-3897,-1878,-1122
1686782917261,2023-06-14T15:48:37.261(UTC-07:00),-4644,9840,-7767,-4790,-2270,-1348
1686782917270,2023-06-14T15:48:37.270(UTC-07:00),-4470,10768,-7923,-5321,-2668,-1719
1686782917280,2023-06-14T15:48:37.280(UTC-07:00),-4458,11410,-7836,-5446,-3060,-2172
1686782917290,2023-06-14T15:48:37.290(UTC-07:00),-4577,11707,-7746,-5278,-3424,-2690
1686782917300,2023-06-14T15:48:37.300(UTC-07:00),-4557,11673,-7543,-4891,-3712,-3291
1686782917309,2023-06-14T15:48:37.309(UTC-07:00),-4536,11385,-7361,-4397,-3970,-3900
1686782917319,2023-06-14T15:48:37.319(UTC-07:00),-4577,11142,-7266,-3905,-4210,-4469
1686782917329,2023-06-14T15:48:37.329(UTC-07:00),-4571,11292,-7098,-3767,-4497,-5056
1686782917339,2023-06-14T15:48:37.339(UTC-07:00),-4599,11815,-6956,-4108,-4840,-5816
1686782917350,2023-06-14T15:48:37.350(UTC-07:00),-4534,12341,-6790,-4608,-5126,-6821
1686782917363,2023-06-14T15:48:37.363(UTC-07:00),-4464,12526,-6521,-4805,-5310,-7977
1686782917375,2023-06-14T15:48:37.375(UTC-07:00),-4307,12367,-6404,-4387,-5393,-9155
1686782917387,2023-06-14T15:48:37.387(UTC-07:00),-3920,11728,-6361,-3507,-5401,-10308
1686782917399,2023-06-14T15:48:37.399(UTC-07:00),-3683,10574,-6167,-2510,-5389,-11365
1686782917411,2023-06-14T15:48:37.411(UTC-07:00),-3488,9188,-6061,-1596,-5418,-12200
1686782917423,2023-06-14T15:48:37.423(UTC-07:00),-3492,7980,-5929,-935,-5533,-12704
1686782917435,2023-06-14T15:48:37.435(UTC-07:00),-3577,7137,-5849,-830,-5735,-12987
1686782917447,2023-06-14T15:48:37.447(UTC-07:00),-3587,6322,-5675,-1090,-5941,-13139
1686782917459,2023-06-14T15:48:37.459(UTC-07:00),-3790,5540,-5476,-1189,-6108,-13074
1686782917471,2023-06-14T15:48:37.471(UTC-07:00),-3994,4818,-5262,-1056,-6237,-12796
1686782917483,2023-06-14T15:48:37.483(UTC-07:00),-3891,4285,-4981,-941,-6339,-12414
1686782917495,2023-06-14T15:48:37.495(UTC-07:00),-3644,3743,-4775,-821,-6393,-11975
1686782917507,2023-06-14T15:48:37.507(UTC-07:00),-3421,3198,-4461,-763,-6449,-11500
1686782917519,2023-06-14T15:48:37.519(UTC-07:00),-3327,2798,-4255,-835,-6505,-11024
1686782917531,2023-06-14T15:48:37.531(UTC-07:00),-3171,2287,-3991,-996,-6542,-10634
1686782917543,2023-06-14T15:48:37.543(UTC-07:00),-3178,1682,-3486,-1324,-6517,-10220
1686782917555,2023-06-14T15:48:37.555(UTC-07:00),-3440,1267,-3059,-1831,-6400,-9573
1686782917567,2023-06-14T15:48:37.567(UTC-07:00),-3902,892,-2616,-2610,-6265,-8978
1686782917579,2023-06-14T15:48:37.579(UTC-07:00),-4183,743,-2212,-3554,-6158,-8538
1686782917587,2023-06-14T15:48:37.587(UTC-07:00),-4248,751,-1702,-4407,-6007,-8041
1686782917595,2023-06-14T15:48:37.595(UTC-07:00),-4308,602,-1348,-4920,-5797,-7581
1686782917603,2023-06-14T15:48:37.603(UTC-07:00),-4497,616,-988,-4879,-5494,-7113
1686782917612,2023-06-14T15:48:37.612(UTC-07:00),-4489,716,-669,-4584,-5136,-6599
1686782917620,2023-06-14T15:48:37.620(UTC-07:00),-4301,543,-240,-4235,-4711,-6104
1686782917628,2023-06-14T15:48:37.628(UTC-07:00),-4334,151,62,-4056,-4318,-5577
1686782917636,2023-06-14T15:48:37.636(UTC-07:00),-4447,-269,261,-3755,-3939,-5018
1686782917645,2023-06-14T15:48:37.645(UTC-07:00),-4278,-790,282,-3609,-3589,-4444
1686782917653,2023-06-14T15:48:37.653(UTC-07:00),-4003,-1235,428,-3483,-3265,-3825
1686782917661,2023-06-14T15:48:37.661(UTC-07:00),-3972,-1829,484,-3155,-2925,-3153
1686782917669,2023-06-14T15:48:37.669(UTC-07:00),-4066,-2365,792,-2905,-2640,-2444
1686782917678,2023-06-14T15:48:37.678(UTC-07:00),-4102,-2789,1011,-2899,-2380,-1689
1686782917686,2023-06-14T15:48:37.686(UTC-07:00),-4191,-3063,1216,-3196,-2144,-914
1686782917694,2023-06-14T15:48:37.694(UTC-07:00),-4316,-3243,1475,-3512,-1939,-137
1686782917702,2023-06-14T15:48:37.702(UTC-07:00),-4448,-3348,1695,-3797,-1768,666
1686782917711,2023-06-14T15:48:37.711(UTC-07:00),-4412,-3138,1821,-4112,-1575,1491
1686782917719,2023-06-14T15:48:37.719(UTC-07:00),-4543,-2572,1801,-4545,-1465,2205
1686782917727,2023-06-14T15:48:37.727(UTC-07:00),-4603,-1874,1835,-4987,-1425,2756
1686782917735,2023-06-14T15:48:37.735(UTC-07:00),-4650,-1023,1879,-5319,-1438,3188
1686782917744,2023-06-14T15:48:37.744(UTC-07:00),-4798,-153,2028,-5595,-1469,3357
1686782917753,2023-06-14T15:48:37.753(UTC-07:00),-5179,666,2084,-5456,-1463,3343
1686782917763,2023-06-14T15:48:37.763(UTC-07:00),-5462,1297,2167,-4865,-1361,3203
1686782917773,2023-06-14T15:48:37.773(UTC-07:00),-5553,1364,2084,-3803,-1147,2919
1686782917783,2023-06-14T15:48:37.783(UTC-07:00),-5640,1042,1964,-2540,-911,2620
1686782917792,2023-06-14T15:48:37.792(UTC-07:00),-5719,543,1899,-1376,-720,2394
1686782917802,2023-06-14T15:48:37.802(UTC-07:00),-5847,63,1626,-349,-545,2266
1686782917812,2023-06-14T15:48:37.812(UTC-07:00),-5936,-639,1393,376,-414,2236
1686782917822,2023-06-14T15:48:37.822(UTC-07:00),-6157,-973,1326,578,-355,2284
1686782917831,2023-06-14T15:48:37.831(UTC-07:00),-6279,-868,1218,-77,-423,2333
1686782917841,2023-06-14T15:48:37.841(UTC-07:00),-6521,-153,1235,-1359,-562,2309
1686782917851,2023-06-14T15:48:37.851(UTC-07:00),-6881,702,1406,-2628,-685,2193
1686782917861,2023-06-14T15:48:37.861(UTC-07:00),-7245,1495,1420,-3481,-685,1964
1686782917870,2023-06-14T15:48:37.870(UTC-07:00),-7645,1851,1366,-3712,-563,1733
1686782917880,2023-06-14T15:48:37.880(UTC-07:00),-8021,1991,1340,-3477,-343,1584
1686782917890,2023-06-14T15:48:37.890(UTC-07:00),-8202,1989,1281,-2905,-46,1542
1686782917900,2023-06-14T15:48:37.900(UTC-07:00),-8242,2035,1125,-2295,262,1537
1686782917909,2023-06-14T15:48:37.909(UTC-07:00),-8074,2153,824,-1754,550,1532
1686782917919,2023-06-14T15:48:37.919(UTC-07:00),-7893,2337,643,-1293,786,1495
1686782917929,2023-06-14T15:48:37.929(UTC-07:00),-7780,2426,503,-914,968,1423
1686782917939,2023-06-14T15:48:37.939(UTC-07:00),-7739,2421,360,-525,1112,1337
1686782917949,2023-06-14T15:48:37.949(UTC-07:00),-7746,2406,255,-175,1240,1296
1686782917960,2023-06-14T15:48:37.960(UTC-07:00),-7757,2384,36,51,1325,1290
1686782917970,2023-06-14T15:48:37.970(UTC-07:00),-7718,2334,-109,179,1370,1320
1686782917981,2023-06-14T15:48:37.981(UTC-07:00),-7713,2366,-392,97,1348,1385
1686782917991,2023-06-14T15:48:37.991(UTC-07:00),-7689,2412,-448,-174,1269,1451
1686782918002,2023-06-14T15:48:38.002(UTC-07:00),-7690,2698,-279,-496,1170,1495
1686782918012,2023-06-14T15:48:38.012(UTC-07:00),-7677,2954,-188,-660,1121,1518
1686782918023,2023-06-14T15:48:38.023(UTC-07:00),-7635,3098,-122,-586,1121,1544
1686782918033,2023-06-14T15:48:38.033(UTC-07:00),-7563,3116,-201,-343,1148,1568
1686782918044,2023-06-14T15:48:38.044(UTC-07:00),-7477,3042,-188,-116,1152,1581
1686782918054,2023-06-14T15:48:38.054(UTC-07:00),-7423,3082,-91,-85,1126,1571
1686782918065,2023-06-14T15:48:38.065(UTC-07:00),-7370,3084,-78,-142,1096,1525
1686782918075,2023-06-14T15:48:38.075(UTC-07:00),-7318,3094,-77,-223,1060,1449
1686782918086,2023-06-14T15:48:38.086(UTC-07:00),-7337,3045,-197,-383,1009,1343
1686782918096,2023-06-14T15:48:38.096(UTC-07:00),-7319,3054,-229,-480,972,1243
1686782918107,2023-06-14T15:48:38.107(UTC-07:00),-7314,3150,-288,-517,926,1141
1686782918117,2023-06-14T15:48:38.117(UTC-07:00),-7357,3135,-367,-501,893,1049
1686782918128,2023-06-14T15:48:38.128(UTC-07:00),-7355,3245,-433,-465,844,961
1686782918138,2023-06-14T15:48:38.138(UTC-07:00),-7344,3323,-464,-483,778,852
1686782918149,2023-06-14T15:48:38.149(UTC-07:00),-7354,3371,-489,-455,709,745
1686782918158,2023-06-14T15:48:38.158(UTC-07:00),-7307,3320,-473,-392,641,622
1686782918168,2023-06-14T15:48:38.168(UTC-07:00),-7335,3216,-443,-236,589,508
1686782918178,2023-06-14T15:48:38.178(UTC-07:00),-7383,3035,-514,-80,522,465
1686782918188,2023-06-14T15:48:38.188(UTC-07:00),-7435,2894,-523,-47,432,477
1686782918197,2023-06-14T15:48:38.197(UTC-07:00),-7469,2873,-599,-139,314,519
1686782918207,2023-06-14T15:48:38.207(UTC-07:00),-7392,2955,-625,-319,179,550
1686782918217,2023-06-14T15:48:38.217(UTC-07:00),-7376,3085,-756,-545,31,554
1686782918227,2023-06-14T15:48:38.227(UTC-07:00),-7350,3168,-682,-739,-108,543
1686782918236,2023-06-14T15:48:38.236(UTC-07:00),-7372,3290,-579,-807,-223,516
1686782918246,2023-06-14T15:48:38.246(UTC-07:00),-7309,3286,-534,-734,-307,463
1686782918256,2023-06-14T15:48:38.256(UTC-07:00),-7335,3207,-490,-576,-356,406
1686782918266,2023-06-14T15:48:38.266(UTC-07:00),-7336,3075,-419,-398,-408,398
1686782918275,2023-06-14T15:48:38.275(UTC-07:00),-7317,3036,-388,-212,-426,405
1686782918285,2023-06-14T15:48:38.285(UTC-07:00),-7283,3015,-280,-124,-442,397
1686782918295,2023-06-14T15:48:38.295(UTC-07:00),-7322,3064,-208,-66,-462,364
1686782918305,2023-06-14T15:48:38.305(UTC-07:00),-7297,3042,-179,18,-466,346
1686782918314,2023-06-14T15:48:38.314(UTC-07:00),-7262,3076,-215,130,-470,340
1686782918324,2023-06-14T15:48:38.324(UTC-07:00),-7134,3031,-256,225,-478,307
1686782918334,2023-06-14T15:48:38.334(UTC-07:00),-7179,2977,-184,303,-477,270
1686782918344,2023-06-14T15:48:38.344(UTC-07:00),-7172,2942,-165,349,-492,243
1686782918353,2023-06-14T15:48:38.353(UTC-07:00),-7191,2940,-172,348,-511,223
1686782918363,2023-06-14T15:48:38.363(UTC-07:00),-7206,2935,-45,283,-519,207
1686782918373,2023-06-14T15:48:38.373(UTC-07:00),-7188,2942,36,221,-527,177
1686782918383,2023-06-14T15:48:38.383(UTC-07:00),-7230,2926,73,211,-509,141
1686782918392,2023-06-14T15:48:38.392(UTC-07:00),-7227,2874,135,236,-455,114
1686782918402,2023-06-14T15:48:38.402(UTC-07:00),-7233,2833,202,281,-411,106
1686782918412,2023-06-14T15:48:38.412(UTC-07:00),-7247,2785,221,240,-371,103
1686782918422,2023-06-14T15:48:38.422(UTC-07:00),-7217,2884,131,152,-346,90
